row754,series,has_opening,fold,V_exp,V_def,V_opt
392,132,0,1,285.0,273.7504436275079,263.27519613249325
393,133,0,1,239.0,278.3796677120856,235.69363807620866
394,53,0,2,172.0,150.28230252190843,180.12920086900243
395,55,0,2,165.0,230.92254418037547,206.60533037207986
396,19,0,4,351.0,451.6447053936832,412.25677158930654
397,134,0,3,400.0,435.3170276805777,421.8715645812796
398,66,0,1,221.0,291.9207865989769,303.0822954568771
399,135,0,0,183.0,165.90006099587916,180.25178652029393
400,136,0,1,216.0,170.52270755565965,181.77602646464214
401,137,0,2,220.0,201.89845966054523,235.7637403176486
402,98,0,3,540.0,374.8117281047106,593.7506809320972
403,138,0,2,1046.0,1095.227743242537,1580.0948795609602
404,27,0,1,334.0,414.845142931988,428.90252220511593
405,27,0,1,275.0,269.1669522174609,246.53649180443375
406,139,0,3,404.0,341.86327049039164,341.94478740573976
407,68,0,4,90.0,75.65656595818771,110.54941536058396
408,140,0,4,245.0,204.07913446298983,229.3513545888205
409,141,0,3,129.0,127.65870861088274,148.59491160649387
410,104,0,2,66.0,62.54223482816409,61.03682263352294
411,142,0,4,313.0,276.90611001587524,234.57460187407824
412,49,0,2,1550.0,1031.0426152191474,1030.6662972368965
413,27,0,1,400.0,456.04827208012006,480.7328258533191
414,49,0,2,1200.0,1027.5816180466277,942.2721525668106
415,27,0,1,364.0,425.82755407259845,459.89681104717545
416,106,0,2,254.0,418.1116699624108,373.3698539746638
417,117,0,1,197.0,195.4455987584876,209.5979278042053
418,111,0,4,199.0,220.08433326288215,216.57235477915233
419,143,0,1,255.0,263.604906995173,238.40746705103535
420,57,0,0,239.0,338.29940626544794,302.7519653485492
421,47,0,4,297.0,290.342862691075,300.0138649763192
422,144,0,1,408.0,333.0738020999065,343.212900440163
423,145,0,2,227.0,262.5469446155196,276.2281997901721
424,146,0,0,180.0,28.25334667407835,157.3924036918414
425,147,0,3,322.0,275.09202707728406,274.23535820140853
426,148,0,0,537.0,488.81664647135364,531.6328952425454
427,104,0,2,71.0,72.25842407553223,57.04686720617129
428,149,0,0,332.0,374.73449453965156,389.06911570230994
429,150,0,1,444.0,427.33306552247996,475.3684444271693
430,105,0,2,198.0,209.4442724905842,207.23257893386221
431,31,0,2,292.0,330.85009682096603,311.7875716784702
432,31,0,2,301.0,325.72470405614905,295.08532424667595
433,151,0,4,241.0,327.6661785495233,308.0183222362034
434,152,0,1,1659.0,1803.9627921060983,1835.2199554376461
435,153,0,4,150.0,172.98560506626376,155.58056881008443
436,111,0,4,356.0,328.5642824090465,338.81500176648143
437,154,0,0,433.0,369.04004558741997,390.41184790634287
438,75,0,2,534.0,517.7151333075425,453.8835993160968
