row754,series,has_opening,fold,V_exp,V_def,V_opt
515,184,0,0,88.0,84.39489999999998,134.23036000000002
516,27,0,1,534.0,448.102,437.3198884078883
517,185,0,3,503.0,537.516,543.370124999999
518,186,0,2,183.0,180.04483333333334,181.16224705387205
519,62,0,0,318.0,302.93,308.2548
520,62,0,0,287.0,311.41900000000004,321.308
521,187,0,1,31.0,64.85,96.5541437389771
522,22,0,1,211.0,212.61849999999995,209.16775771604915
523,93,0,4,214.0,220.826,212.87120000000002
524,160,0,4,135.0,84.7341,85.95832
525,104,0,2,85.0,70.20666666666666,100.48028333333332
526,140,0,4,181.0,231.45,230.27626666666666
527,188,0,0,88.0,78.19249999999998,122.03474666666665
528,111,0,4,356.0,383.2050000000001,384.77559999999994
529,19,0,4,302.0,336.97,339.3664
530,48,0,4,489.0,492.855,499.37960000000015
531,116,0,3,332.0,371.274,376.84239583333334
532,189,0,4,1662.0,1082.641,1094.9754666666665
533,104,0,2,49.0,50.2787,72.18897222222225
534,22,0,1,165.0,196.32449999999997,200.5793897266312
535,190,0,3,530.0,537.3009999999999,540.8848749999995
536,27,0,1,371.0,361.61,360.4630381932883
537,111,0,4,203.0,216.1015,225.13128571428572
538,191,0,4,334.0,320.14366666666666,323.8799666666667
539,192,0,0,960.0,983.206,1012.128
540,47,0,4,286.0,283.1570000000001,294.85759999999993
541,79,0,4,201.0,221.049,226.62266666666667
542,193,0,4,24.0,51.9,51.108
