row754,series,has_opening,fold,V_exp,V_def,V_opt
548,104,0,2,49.0,58.30197775047424,64.49228059031793
549,62,0,0,240.0,308.4705839657212,305.71163903796014
550,30,0,0,194.0,191.24584357995028,188.31826165371058
551,197,0,3,285.0,282.1043438687549,275.0176529200787
552,37,0,4,87.0,96.9490274519215,111.64101164165527
553,23,0,4,113.0,86.82545578825972,92.20895860999894
554,35,0,0,317.0,412.4282719119425,426.21792098891916
555,198,0,4,257.0,391.53017932296797,402.8086179007181
556,27,0,1,400.0,406.8878101756828,418.4859655511644
557,199,0,1,244.0,234.52633288221801,247.87247437484336
558,199,0,1,1165.0,1426.2205676778592,1424.6078257412723
559,173,0,3,108.0,132.95795093646745,143.30143903936172
560,200,0,0,1107.0,1055.851856758546,936.6830836206748
561,27,0,1,334.0,421.1409745643215,434.1733757496505
562,114,0,4,172.0,187.00671352128987,208.32595865452578
563,49,0,2,1400.0,1075.0306841404117,981.3491976156514
564,201,0,4,324.0,347.296174692366,334.9760820560001
565,65,0,2,489.0,513.840649438642,545.311840528377
566,82,0,0,363.0,500.35559301063466,504.1494516047852
567,27,0,1,547.0,443.20814600341635,433.67701188812475
568,27,0,1,191.0,201.612046929074,216.06971090091946
569,202,0,2,314.0,337.85774812863536,324.626101179946
570,203,0,2,2224.0,2427.8013667531877,2242.6730446118836
571,59,0,0,411.0,376.9472463652471,388.78882561653796
572,204,0,4,288.0,266.42101923185953,262.0892367368756
573,205,0,3,560.0,548.5397386710933,542.455015313531
574,86,0,3,124.0,139.05931789265583,133.70614871979137
575,170,0,3,1021.0,934.6362338556727,967.9407738284141
576,206,0,2,129.0,179.23891321513045,189.9046441299076
577,207,0,3,265.0,218.15207218335078,213.22037284178657
578,49,0,2,1300.0,1052.5259871887438,973.7607614337924
579,208,0,2,446.0,373.5466534391976,365.9438588422323
580,83,0,0,489.0,362.7746142748284,371.8468933871033
581,209,0,3,117.0,90.20483066684926,90.26815226657317
582,210,0,4,98.0,118.73885221093252,122.69712646111
583,97,0,0,343.0,253.51330074908634,247.28544363409236
584,103,0,0,123.0,85.87267326515439,123.9975838475766
585,23,0,4,100.0,76.49925577777316,76.82438144956512
586,211,0,4,33.0,47.55848843571579,44.776652162501875
587,212,0,3,360.0,375.5693119985396,380.18381343380736
588,59,0,0,394.0,347.62034759421795,342.2858310590853
589,23,0,4,82.0,75.05008930687023,56.65464873552884
590,90,0,0,236.0,215.70896171733858,202.10181358878347
591,213,0,2,825.0,825.0315297653003,834.8647564776325
592,27,0,1,356.0,387.808924085105,396.2407575047681
593,97,0,0,304.0,253.51330074908634,247.28544363409236
594,83,0,0,396.0,277.15352513730556,302.64222036716075
595,27,0,1,374.0,441.2953434797878,448.95510618502715
596,84,0,0,73.0,85.13113477947002,81.59151377648163
597,49,0,2,1250.0,1094.3482635873947,1018.751149527308
598,90,0,0,190.0,189.03318631196757,181.09748103807843
599,214,0,1,181.0,184.47225077635477,182.3571322704243
600,215,0,2,210.0,219.92595773211474,225.340649218902
601,104,0,2,52.0,70.10632803337882,77.5094051852239
602,160,0,4,120.0,106.38480417502234,101.34006650063526
603,216,0,1,904.0,811.3207013368237,744.2976394127049
604,217,0,3,1079.0,1062.9049526158028,1049.6435900493993
605,217,0,3,258.0,305.7278765074857,291.39665650925934
606,27,0,1,389.0,335.60420323867925,325.93727826070835
607,218,0,4,889.0,955.0354669990863,929.1005065395753
608,114,0,4,185.0,184.3884330556173,223.49860930425413
609,199,0,1,294.0,212.91537056489153,227.14019373321736
610,104,0,2,57.0,72.77059935977888,87.68966979611562
611,97,0,0,319.0,228.89119446910954,233.97935339733064
612,83,0,0,436.0,391.78810115697314,373.52694419154653
613,98,0,3,550.0,614.6741044403373,580.3273111769668
614,19,0,4,365.0,380.06078879701766,385.79545560580453
615,19,0,4,356.0,428.5203703964083,424.33743863770593
616,19,0,4,351.0,437.8207453276326,433.9767247455854
617,19,0,4,356.0,357.8672688958296,358.79596882474976
618,134,0,3,400.0,422.43684867183066,416.4353858804481
619,134,0,3,236.0,286.93100102380737,295.8104596371111
620,27,0,1,200.0,341.22438543811927,308.38597676987507
621,27,0,1,389.0,336.9270554632369,329.94164306804566
622,27,0,1,364.0,395.57995030930607,385.35347589116395
623,27,0,1,393.0,338.9137198950154,329.9355900886532
624,27,0,1,378.0,397.51463239798505,385.4499916318848
625,27,0,1,374.0,457.7425687955896,465.5598342043447
626,27,0,1,312.0,414.6856537202714,427.8720480731366
627,52,0,1,343.0,303.92983016684184,300.6819027084248
628,52,0,1,378.0,305.05779844181444,300.6819027084248
629,219,0,3,372.0,355.7138777529549,356.2861111657277
630,219,0,3,443.0,387.53696020371393,395.57048749372666
631,220,0,4,463.0,492.88262219785565,483.46624463911763
632,220,0,4,440.0,482.824307634677,477.6510560689684
633,220,0,4,579.0,548.7107022307946,574.3617807452267
634,220,0,4,581.0,564.1549608046599,585.3018483147597
635,221,0,0,140.0,136.1769321705978,134.97935684465966
636,221,0,0,130.0,141.67963142875624,129.15586825688018
637,177,0,3,200.0,156.25088425572415,155.61749708346656
638,177,0,3,160.0,159.45213863253073,160.26294909491398
639,222,0,2,204.0,230.19406550232264,220.19833322127812
640,222,0,2,220.0,230.45310350659736,214.86287871574447
641,223,0,4,240.0,268.6478411008026,292.5575204055395
642,223,0,4,235.0,258.27558608636105,272.068616659425
